Starting ...
cuda
Properties to use:  ['affinity', 'tpsas']
Building Vocab
{'batch_size': 128, 'd_model': 512, 'n_heads': 8, 'n_layers': 6, 'hidden_units': 512, 'lr': 1e-05, 'epochs': 10, 'properties': ['affinity', 'tpsas'], 'run_name': 'LCK_DOCKSTRING_FAST_ACTUAL_affinity_tpsas'}
length of preference data : 41795
Sample preference_data[0]: ['O1C(C(=O)N2CCN(CC2)C3=CC=C(N(=O)=O)C=C3)=C(C=4C1=CC=CC4)C', array([0.47959185, 0.53255087, 0.54797947, 0.15855041, 0.16055913]), [np.str_('O1C(=NC2=C(C1=O)C=CC=C2)C3=C(C(=O)NCCC4=CC=CC=C4)C=CC(OC)=C3'), np.float64(0.9873459430403937), array([0.52040816, 0.54211667, 0.55725834, 0.15815913, 0.16377715])], [np.str_('O1C(=NC2=C(C1=O)C=CC=C2)C3=CC(OC(=O)C=4C=CC=CC4)=C(OC)C=C3'), np.float64(0.9574398041990725), array([0.43877551, 0.55263869, 0.41284505, 0.14420153, 0.15814562])]]
LCK_DOCKSTRING_FAST_ACTUAL_affinity_tpsas
len(target_smiles): 41800
len(data): 41800
LCK_DOCKSTRING_FAST_ACTUAL_affinity_tpsas
dataset built
cuda
True
2.7.1+cu118
No of GPUs available 4
No of GPUs available 4
{'batch_size': 128, 'd_model': 512, 'n_heads': 8, 'n_layers': 6, 'hidden_units': 512, 'lr': 1e-05, 'epochs': 10, 'properties': ['affinity', 'tpsas'], 'ipo': False, 'run_name': 'DPO_Finetuning_BETA_0.11_epochs_10_LCK_DOCKSTRING_FAST_ACTUAL_affinity_tpsas', 'beta': 0.11}
Temperature:  0.5
Sampling: iteration: 0/51
{'Validity': 0.9951171875, 'Novelty': 1.0, 'Uniqueness': 0.9950932286555446}
Training Epoch: 0 | iteration: 0/262 | Loss: 1.0754859447479248
Training Epoch: 8 | iteration: 219/262 | Loss: 0.59565669298172
Training Epoch: 8 | iteration: 220/262 | Loss: 0.6822227239608765
Training Epoch: 8 | iteration: 221/262 | Loss: 0.6074540019035339
Training Epoch: 8 | iteration: 222/262 | Loss: 0.5617519617080688
Training Epoch: 8 | iteration: 223/262 | Loss: 0.5900406837463379
Training Epoch: 8 | iteration: 224/262 | Loss: 0.6294942498207092
Training Epoch: 8 | iteration: 225/262 | Loss: 0.6106000542640686
Training Epoch: 8 | iteration: 226/262 | Loss: 0.6081336736679077
Training Epoch: 8 | iteration: 227/262 | Loss: 0.6390470266342163
Training Epoch: 8 | iteration: 228/262 | Loss: 0.5681251883506775
Training Epoch: 8 | iteration: 229/262 | Loss: 0.5915610790252686
Training Epoch: 8 | iteration: 230/262 | Loss: 0.594086766242981
Training Epoch: 8 | iteration: 231/262 | Loss: 0.568767786026001
Training Epoch: 8 | iteration: 232/262 | Loss: 0.649233877658844
Training Epoch: 8 | iteration: 233/262 | Loss: 0.6342772245407104
Training Epoch: 8 | iteration: 234/262 | Loss: 0.5887763500213623
Training Epoch: 8 | iteration: 235/262 | Loss: 0.6117082834243774
Training Epoch: 8 | iteration: 236/262 | Loss: 0.5886386036872864
Training Epoch: 8 | iteration: 237/262 | Loss: 0.5700626373291016
Training Epoch: 8 | iteration: 238/262 | Loss: 0.5790029764175415
Training Epoch: 8 | iteration: 239/262 | Loss: 0.5820823311805725
Training Epoch: 8 | iteration: 240/262 | Loss: 0.5737528800964355
Training Epoch: 8 | iteration: 241/262 | Loss: 0.6038528084754944
Training Epoch: 8 | iteration: 242/262 | Loss: 0.5458851456642151
Training Epoch: 8 | iteration: 243/262 | Loss: 0.644972562789917
Training Epoch: 8 | iteration: 244/262 | Loss: 0.5787707567214966
Training Epoch: 8 | iteration: 245/262 | Loss: 0.6096324324607849
Training Epoch: 8 | iteration: 246/262 | Loss: 0.6213301420211792
Training Epoch: 8 | iteration: 247/262 | Loss: 0.6850030422210693
Training Epoch: 8 | iteration: 248/262 | Loss: 0.6098577976226807
Training Epoch: 8 | iteration: 249/262 | Loss: 0.6144483089447021
Training Epoch: 8 | iteration: 250/262 | Loss: 0.5470761060714722
Training Epoch: 8 | iteration: 251/262 | Loss: 0.560983419418335
Training Epoch: 8 | iteration: 252/262 | Loss: 0.5981232523918152
Training Epoch: 8 | iteration: 253/262 | Loss: 0.6218075752258301
Training Epoch: 8 | iteration: 254/262 | Loss: 0.6150372624397278
Training Epoch: 8 | iteration: 255/262 | Loss: 0.6254957914352417
Training Epoch: 8 | iteration: 256/262 | Loss: 0.6292994022369385
Training Epoch: 8 | iteration: 257/262 | Loss: 0.6696390509605408
Training Epoch: 8 | iteration: 258/262 | Loss: 0.6136334538459778
Training Epoch: 8 | iteration: 259/262 | Loss: 0.5512305498123169
Training Epoch: 8 | iteration: 260/262 | Loss: 0.5941270589828491
Training Epoch: 8 | iteration: 261/262 | Loss: 0.6361072063446045
Validating Epoch: 8 | iteration: 0/66 | Loss: 0.7060439586639404
Validating Epoch: 8 | iteration: 1/66 | Loss: 0.6144185066223145
Validating Epoch: 8 | iteration: 2/66 | Loss: 0.6094710230827332
Validating Epoch: 8 | iteration: 3/66 | Loss: 0.7038172483444214
Validating Epoch: 8 | iteration: 4/66 | Loss: 0.6261325478553772
Validating Epoch: 8 | iteration: 5/66 | Loss: 0.6341648101806641
Validating Epoch: 8 | iteration: 6/66 | Loss: 0.6843686699867249
Validating Epoch: 8 | iteration: 7/66 | Loss: 0.6678975820541382
Validating Epoch: 8 | iteration: 8/66 | Loss: 0.6602615118026733
Validating Epoch: 8 | iteration: 9/66 | Loss: 0.7109059691429138
Validating Epoch: 8 | iteration: 10/66 | Loss: 0.6655195355415344
Validating Epoch: 8 | iteration: 11/66 | Loss: 0.6095348596572876
Validating Epoch: 8 | iteration: 12/66 | Loss: 0.6634833812713623
Validating Epoch: 8 | iteration: 13/66 | Loss: 0.6820688247680664
Validating Epoch: 8 | iteration: 14/66 | Loss: 0.5447304248809814
Validating Epoch: 8 | iteration: 15/66 | Loss: 0.6125224828720093
Validating Epoch: 8 | iteration: 16/66 | Loss: 0.6649707555770874
Validating Epoch: 8 | iteration: 17/66 | Loss: 0.5945677757263184
Validating Epoch: 8 | iteration: 18/66 | Loss: 0.6662550568580627
Validating Epoch: 8 | iteration: 19/66 | Loss: 0.6081740260124207
Validating Epoch: 8 | iteration: 20/66 | Loss: 0.7753487825393677
Validating Epoch: 8 | iteration: 21/66 | Loss: 0.6233661770820618
Validating Epoch: 8 | iteration: 22/66 | Loss: 0.6557216644287109
Validating Epoch: 8 | iteration: 23/66 | Loss: 0.5929326415061951
Validating Epoch: 8 | iteration: 24/66 | Loss: 0.6017006635665894
Validating Epoch: 8 | iteration: 25/66 | Loss: 0.5681278705596924
Validating Epoch: 8 | iteration: 26/66 | Loss: 0.7450317144393921
Validating Epoch: 8 | iteration: 27/66 | Loss: 0.6337944269180298
Validating Epoch: 8 | iteration: 28/66 | Loss: 0.6534980535507202
Validating Epoch: 8 | iteration: 29/66 | Loss: 0.6315270662307739
Validating Epoch: 8 | iteration: 30/66 | Loss: 0.6224642992019653
Validating Epoch: 8 | iteration: 31/66 | Loss: 0.6802655458450317
Validating Epoch: 8 | iteration: 32/66 | Loss: 0.6170449256896973
Validating Epoch: 8 | iteration: 33/66 | Loss: 0.653091311454773
Validating Epoch: 8 | iteration: 34/66 | Loss: 0.5424115657806396
Validating Epoch: 8 | iteration: 35/66 | Loss: 0.6853927373886108
Validating Epoch: 8 | iteration: 36/66 | Loss: 0.6429994106292725
Validating Epoch: 8 | iteration: 37/66 | Loss: 0.6118423938751221
Validating Epoch: 8 | iteration: 38/66 | Loss: 0.5753241777420044
Validating Epoch: 8 | iteration: 39/66 | Loss: 0.6063492298126221
Validating Epoch: 8 | iteration: 40/66 | Loss: 0.6366667747497559
Validating Epoch: 8 | iteration: 41/66 | Loss: 0.599022388458252
Validating Epoch: 8 | iteration: 42/66 | Loss: 0.6994853615760803
Validating Epoch: 8 | iteration: 43/66 | Loss: 0.5795167684555054
Validating Epoch: 8 | iteration: 44/66 | Loss: 0.6102811098098755
Validating Epoch: 8 | iteration: 45/66 | Loss: 0.6090071201324463
Validating Epoch: 8 | iteration: 46/66 | Loss: 0.6063395738601685
Validating Epoch: 8 | iteration: 47/66 | Loss: 0.5378612279891968
Validating Epoch: 8 | iteration: 48/66 | Loss: 0.6679242253303528
Validating Epoch: 8 | iteration: 49/66 | Loss: 0.6786816120147705
Validating Epoch: 8 | iteration: 50/66 | Loss: 0.6695912480354309
Validating Epoch: 8 | iteration: 51/66 | Loss: 0.5707102417945862
Validating Epoch: 8 | iteration: 52/66 | Loss: 0.6867323517799377
Validating Epoch: 8 | iteration: 53/66 | Loss: 0.689974308013916
Validating Epoch: 8 | iteration: 54/66 | Loss: 0.6799799799919128
Validating Epoch: 8 | iteration: 55/66 | Loss: 0.6534785628318787
Validating Epoch: 8 | iteration: 56/66 | Loss: 0.6099735498428345
Validating Epoch: 8 | iteration: 57/66 | Loss: 0.6628949046134949
Validating Epoch: 8 | iteration: 58/66 | Loss: 0.7365611791610718
Validating Epoch: 8 | iteration: 59/66 | Loss: 0.5893535614013672
Validating Epoch: 8 | iteration: 60/66 | Loss: 0.5931443572044373
Validating Epoch: 8 | iteration: 61/66 | Loss: 0.6534129977226257
Validating Epoch: 8 | iteration: 62/66 | Loss: 0.7369189858436584
Validating Epoch: 8 | iteration: 63/66 | Loss: 0.6192368268966675
Validating Epoch: 8 | iteration: 64/66 | Loss: 0.5883097648620605
Validating Epoch: 8 | iteration: 65/66 | Loss: 0.593862771987915
Temperature:  0.5
Sampling: iteration: 0/51
{'Validity': 0.984375, 'Novelty': 1.0, 'Uniqueness': 0.9930555555555556}
Training Epoch: 9 | iteration: 0/262 | Loss: 0.5756468772888184
Training Epoch: 9 | iteration: 1/262 | Loss: 0.5645318031311035
Training Epoch: 9 | iteration: 2/262 | Loss: 0.5705610513687134
Training Epoch: 9 | iteration: 3/262 | Loss: 0.5702012777328491
Training Epoch: 9 | iteration: 4/262 | Loss: 0.6202713251113892
Training Epoch: 9 | iteration: 5/262 | Loss: 0.5754746198654175
Training Epoch: 9 | iteration: 6/262 | Loss: 0.5512499213218689
Training Epoch: 9 | iteration: 7/262 | Loss: 0.5538294315338135
Training Epoch: 9 | iteration: 8/262 | Loss: 0.556925356388092
Training Epoch: 9 | iteration: 9/262 | Loss: 0.6130338907241821
Training Epoch: 9 | iteration: 10/262 | Loss: 0.5562776327133179
Training Epoch: 9 | iteration: 11/262 | Loss: 0.5724136233329773
Training Epoch: 9 | iteration: 12/262 | Loss: 0.6080954074859619
Training Epoch: 9 | iteration: 13/262 | Loss: 0.561525821685791
Training Epoch: 9 | iteration: 14/262 | Loss: 0.548365592956543
Training Epoch: 9 | iteration: 15/262 | Loss: 0.5912851095199585
Training Epoch: 9 | iteration: 16/262 | Loss: 0.5323842167854309
Training Epoch: 9 | iteration: 17/262 | Loss: 0.6143949031829834
Training Epoch: 9 | iteration: 18/262 | Loss: 0.5614854097366333
Training Epoch: 9 | iteration: 19/262 | Loss: 0.5800502300262451
Training Epoch: 9 | iteration: 20/262 | Loss: 0.5957947969436646
Training Epoch: 9 | iteration: 21/262 | Loss: 0.5787628293037415
Training Epoch: 9 | iteration: 22/262 | Loss: 0.628067135810852
Training Epoch: 9 | iteration: 23/262 | Loss: 0.5881195068359375
Training Epoch: 9 | iteration: 24/262 | Loss: 0.6382135152816772
Training Epoch: 9 | iteration: 25/262 | Loss: 0.5817149877548218
Training Epoch: 9 | iteration: 26/262 | Loss: 0.5773506164550781
Training Epoch: 9 | iteration: 27/262 | Loss: 0.5804442167282104
Training Epoch: 9 | iteration: 28/262 | Loss: 0.6165088415145874
Training Epoch: 9 | iteration: 29/262 | Loss: 0.5827487707138062
Training Epoch: 9 | iteration: 30/262 | Loss: 0.6002956032752991
Training Epoch: 9 | iteration: 31/262 | Loss: 0.5690237283706665
Training Epoch: 9 | iteration: 32/262 | Loss: 0.5704468488693237
Training Epoch: 9 | iteration: 33/262 | Loss: 0.5590606331825256
Training Epoch: 9 | iteration: 34/262 | Loss: 0.5629180669784546
Training Epoch: 9 | iteration: 35/262 | Loss: 0.6012160778045654
Training Epoch: 9 | iteration: 36/262 | Loss: 0.5890500545501709
Training Epoch: 9 | iteration: 37/262 | Loss: 0.5815358757972717
Training Epoch: 9 | iteration: 38/262 | Loss: 0.5177478790283203
Training Epoch: 9 | iteration: 39/262 | Loss: 0.5300108194351196
Training Epoch: 9 | iteration: 40/262 | Loss: 0.5502293109893799
Training Epoch: 9 | iteration: 41/262 | Loss: 0.5452015995979309
Training Epoch: 9 | iteration: 42/262 | Loss: 0.6110330820083618
Training Epoch: 9 | iteration: 43/262 | Loss: 0.6060576438903809
Training Epoch: 9 | iteration: 44/262 | Loss: 0.6241693496704102
Training Epoch: 9 | iteration: 45/262 | Loss: 0.6061558723449707
Training Epoch: 9 | iteration: 46/262 | Loss: 0.5705634951591492
Training Epoch: 9 | iteration: 47/262 | Loss: 0.5322932600975037
Training Epoch: 9 | iteration: 48/262 | Loss: 0.5424817800521851
Training Epoch: 9 | iteration: 49/262 | Loss: 0.5513156652450562
Training Epoch: 9 | iteration: 50/262 | Loss: 0.6424922347068787
Training Epoch: 9 | iteration: 51/262 | Loss: 0.6153705716133118
Training Epoch: 9 | iteration: 52/262 | Loss: 0.5524334907531738
Training Epoch: 9 | iteration: 53/262 | Loss: 0.585620641708374
Training Epoch: 9 | iteration: 54/262 | Loss: 0.6492842435836792
Training Epoch: 9 | iteration: 55/262 | Loss: 0.5718103647232056
Training Epoch: 9 | iteration: 56/262 | Loss: 0.6083717346191406
Training Epoch: 9 | iteration: 57/262 | Loss: 0.579232931137085
Training Epoch: 9 | iteration: 58/262 | Loss: 0.5809006690979004
Training Epoch: 9 | iteration: 59/262 | Loss: 0.59358811378479
Training Epoch: 9 | iteration: 60/262 | Loss: 0.5949664115905762
Training Epoch: 9 | iteration: 61/262 | Loss: 0.5560302734375
Training Epoch: 9 | iteration: 62/262 | Loss: 0.6329487562179565
Training Epoch: 9 | iteration: 63/262 | Loss: 0.5263493657112122
Training Epoch: 9 | iteration: 64/262 | Loss: 0.5653318166732788
Training Epoch: 9 | iteration: 65/262 | Loss: 0.6416643857955933
Training Epoch: 9 | iteration: 66/262 | Loss: 0.6137830018997192
Training Epoch: 9 | iteration: 67/262 | Loss: 0.5552293062210083
Training Epoch: 9 | iteration: 68/262 | Loss: 0.622085452079773
Training Epoch: 9 | iteration: 69/262 | Loss: 0.5777599215507507
Training Epoch: 9 | iteration: 70/262 | Loss: 0.5769466161727905
Training Epoch: 9 | iteration: 71/262 | Loss: 0.6302058100700378
Training Epoch: 9 | iteration: 72/262 | Loss: 0.56786048412323
Training Epoch: 9 | iteration: 73/262 | Loss: 0.6071789860725403
Training Epoch: 9 | iteration: 74/262 | Loss: 0.6069610118865967
Training Epoch: 9 | iteration: 75/262 | Loss: 0.5157068967819214
Training Epoch: 9 | iteration: 76/262 | Loss: 0.6292276382446289
Training Epoch: 9 | iteration: 77/262 | Loss: 0.511465847492218
Training Epoch: 9 | iteration: 78/262 | Loss: 0.551387369632721
Training Epoch: 9 | iteration: 79/262 | Loss: 0.5785938501358032
Training Epoch: 9 | iteration: 80/262 | Loss: 0.618187427520752
Training Epoch: 9 | iteration: 81/262 | Loss: 0.55875563621521
Training Epoch: 9 | iteration: 82/262 | Loss: 0.5641863942146301
Training Epoch: 9 | iteration: 83/262 | Loss: 0.5960404872894287
Training Epoch: 9 | iteration: 84/262 | Loss: 0.6316286325454712
Training Epoch: 9 | iteration: 85/262 | Loss: 0.6530447006225586
Training Epoch: 9 | iteration: 86/262 | Loss: 0.5390036106109619
Training Epoch: 9 | iteration: 87/262 | Loss: 0.5045865774154663
Training Epoch: 9 | iteration: 88/262 | Loss: 0.6208609938621521
Training Epoch: 9 | iteration: 89/262 | Loss: 0.5135228633880615
Training Epoch: 9 | iteration: 90/262 | Loss: 0.500057578086853
Training Epoch: 9 | iteration: 91/262 | Loss: 0.5826280117034912
Training Epoch: 9 | iteration: 92/262 | Loss: 0.5710073709487915
Training Epoch: 9 | iteration: 93/262 | Loss: 0.5626360177993774
Training Epoch: 9 | iteration: 94/262 | Loss: 0.6368216276168823
Training Epoch: 9 | iteration: 95/262 | Loss: 0.5459396839141846
Training Epoch: 9 | iteration: 96/262 | Loss: 0.5911737680435181
Training Epoch: 9 | iteration: 97/262 | Loss: 0.5321112871170044
Training Epoch: 9 | iteration: 98/262 | Loss: 0.5905948877334595
Training Epoch: 9 | iteration: 99/262 | Loss: 0.5880169868469238
Training Epoch: 9 | iteration: 100/262 | Loss: 0.561073899269104
Training Epoch: 9 | iteration: 101/262 | Loss: 0.5446866750717163
Training Epoch: 9 | iteration: 102/262 | Loss: 0.5827786922454834
Training Epoch: 9 | iteration: 103/262 | Loss: 0.5807673931121826
Training Epoch: 9 | iteration: 104/262 | Loss: 0.6010382175445557
Training Epoch: 9 | iteration: 105/262 | Loss: 0.5813380479812622
Training Epoch: 9 | iteration: 106/262 | Loss: 0.5423794984817505
Training Epoch: 9 | iteration: 107/262 | Loss: 0.5850122570991516
Training Epoch: 9 | iteration: 108/262 | Loss: 0.5677682161331177
Training Epoch: 9 | iteration: 109/262 | Loss: 0.6477369070053101
Training Epoch: 9 | iteration: 110/262 | Loss: 0.5796470642089844
Training Epoch: 9 | iteration: 111/262 | Loss: 0.561691403388977
Training Epoch: 9 | iteration: 112/262 | Loss: 0.5924742221832275
Training Epoch: 9 | iteration: 113/262 | Loss: 0.568173348903656
Training Epoch: 9 | iteration: 114/262 | Loss: 0.552712619304657
Training Epoch: 9 | iteration: 115/262 | Loss: 0.5702432990074158
Training Epoch: 9 | iteration: 116/262 | Loss: 0.5940611362457275
Training Epoch: 9 | iteration: 117/262 | Loss: 0.5517544150352478
Training Epoch: 9 | iteration: 118/262 | Loss: 0.6011072397232056
Training Epoch: 9 | iteration: 119/262 | Loss: 0.5704213976860046
Training Epoch: 9 | iteration: 120/262 | Loss: 0.486513614654541
Training Epoch: 9 | iteration: 121/262 | Loss: 0.6168042421340942
Training Epoch: 9 | iteration: 122/262 | Loss: 0.6985464096069336
Training Epoch: 9 | iteration: 123/262 | Loss: 0.5080939531326294
Training Epoch: 9 | iteration: 124/262 | Loss: 0.5690271258354187
Training Epoch: 9 | iteration: 125/262 | Loss: 0.6164283752441406
Training Epoch: 9 | iteration: 126/262 | Loss: 0.608038067817688
Training Epoch: 9 | iteration: 127/262 | Loss: 0.5758184790611267
Training Epoch: 9 | iteration: 128/262 | Loss: 0.5473368763923645
Training Epoch: 9 | iteration: 129/262 | Loss: 0.6082153916358948
Training Epoch: 9 | iteration: 130/262 | Loss: 0.5495973825454712
Training Epoch: 9 | iteration: 131/262 | Loss: 0.5823464393615723
Training Epoch: 9 | iteration: 132/262 | Loss: 0.6206573247909546
Training Epoch: 9 | iteration: 133/262 | Loss: 0.6821507215499878
Training Epoch: 9 | iteration: 134/262 | Loss: 0.5995898842811584
Training Epoch: 9 | iteration: 135/262 | Loss: 0.6565195322036743
Training Epoch: 9 | iteration: 136/262 | Loss: 0.5633241534233093
Training Epoch: 9 | iteration: 137/262 | Loss: 0.648686945438385
Training Epoch: 9 | iteration: 138/262 | Loss: 0.5465375185012817
Training Epoch: 9 | iteration: 139/262 | Loss: 0.5358275175094604
Training Epoch: 9 | iteration: 140/262 | Loss: 0.6251990795135498
Training Epoch: 9 | iteration: 141/262 | Loss: 0.503149151802063
Training Epoch: 9 | iteration: 142/262 | Loss: 0.5841901302337646
Training Epoch: 9 | iteration: 143/262 | Loss: 0.6142550110816956
Training Epoch: 9 | iteration: 144/262 | Loss: 0.5493388175964355
Training Epoch: 9 | iteration: 145/262 | Loss: 0.605883002281189
Training Epoch: 9 | iteration: 146/262 | Loss: 0.571650505065918
Training Epoch: 9 | iteration: 147/262 | Loss: 0.6229192018508911
Training Epoch: 9 | iteration: 148/262 | Loss: 0.6312832236289978
Training Epoch: 9 | iteration: 149/262 | Loss: 0.5472586750984192
Training Epoch: 9 | iteration: 150/262 | Loss: 0.6355425119400024
Training Epoch: 9 | iteration: 151/262 | Loss: 0.5778356790542603
Training Epoch: 9 | iteration: 152/262 | Loss: 0.5548316836357117
Training Epoch: 9 | iteration: 153/262 | Loss: 0.552414059638977
Training Epoch: 9 | iteration: 154/262 | Loss: 0.559898853302002
Training Epoch: 9 | iteration: 155/262 | Loss: 0.5493013858795166
Training Epoch: 9 | iteration: 156/262 | Loss: 0.6025863289833069
Training Epoch: 9 | iteration: 157/262 | Loss: 0.5777246952056885
Training Epoch: 9 | iteration: 158/262 | Loss: 0.6129136085510254
Training Epoch: 9 | iteration: 159/262 | Loss: 0.5805476903915405
Training Epoch: 9 | iteration: 160/262 | Loss: 0.649543285369873
Training Epoch: 9 | iteration: 161/262 | Loss: 0.5400965213775635
Training Epoch: 9 | iteration: 162/262 | Loss: 0.5857279300689697
Training Epoch: 9 | iteration: 163/262 | Loss: 0.5398245453834534
Training Epoch: 9 | iteration: 164/262 | Loss: 0.6221154928207397
Training Epoch: 9 | iteration: 165/262 | Loss: 0.583154559135437
Training Epoch: 9 | iteration: 166/262 | Loss: 0.628545880317688
Training Epoch: 9 | iteration: 167/262 | Loss: 0.6265641450881958
Training Epoch: 9 | iteration: 168/262 | Loss: 0.618847668170929
Training Epoch: 9 | iteration: 169/262 | Loss: 0.5524275898933411
Training Epoch: 9 | iteration: 170/262 | Loss: 0.5521102547645569
Training Epoch: 9 | iteration: 171/262 | Loss: 0.5636904239654541
Training Epoch: 9 | iteration: 172/262 | Loss: 0.5472337007522583
Training Epoch: 9 | iteration: 173/262 | Loss: 0.6067463159561157
Training Epoch: 9 | iteration: 174/262 | Loss: 0.5661137700080872
Training Epoch: 9 | iteration: 175/262 | Loss: 0.5884469747543335
Training Epoch: 9 | iteration: 176/262 | Loss: 0.586806058883667
Training Epoch: 9 | iteration: 177/262 | Loss: 0.6079530715942383
Training Epoch: 9 | iteration: 178/262 | Loss: 0.5164352655410767
Training Epoch: 9 | iteration: 179/262 | Loss: 0.5492677092552185
Training Epoch: 9 | iteration: 180/262 | Loss: 0.546550452709198
Training Epoch: 9 | iteration: 181/262 | Loss: 0.5802663564682007
Training Epoch: 9 | iteration: 182/262 | Loss: 0.6544644236564636
Training Epoch: 9 | iteration: 183/262 | Loss: 0.5481302738189697
Training Epoch: 9 | iteration: 184/262 | Loss: 0.5411982536315918
Training Epoch: 9 | iteration: 185/262 | Loss: 0.6291114687919617
Training Epoch: 9 | iteration: 186/262 | Loss: 0.649549126625061
Training Epoch: 9 | iteration: 187/262 | Loss: 0.6393277645111084
Training Epoch: 9 | iteration: 188/262 | Loss: 0.613375186920166
Training Epoch: 9 | iteration: 189/262 | Loss: 0.6385091543197632
Training Epoch: 9 | iteration: 190/262 | Loss: 0.5611400604248047
Training Epoch: 9 | iteration: 191/262 | Loss: 0.5633571743965149
Training Epoch: 9 | iteration: 192/262 | Loss: 0.5330523252487183
Training Epoch: 9 | iteration: 193/262 | Loss: 0.6131168007850647
Training Epoch: 9 | iteration: 194/262 | Loss: 0.6191846132278442
Training Epoch: 9 | iteration: 195/262 | Loss: 0.5335775017738342
Training Epoch: 9 | iteration: 196/262 | Loss: 0.5930100679397583
Training Epoch: 9 | iteration: 197/262 | Loss: 0.6100481748580933
Training Epoch: 9 | iteration: 198/262 | Loss: 0.5910484790802002
Training Epoch: 9 | iteration: 199/262 | Loss: 0.6257655620574951
Training Epoch: 9 | iteration: 200/262 | Loss: 0.5908075571060181
Training Epoch: 9 | iteration: 201/262 | Loss: 0.5957549810409546
Training Epoch: 9 | iteration: 202/262 | Loss: 0.5992604494094849
Training Epoch: 9 | iteration: 203/262 | Loss: 0.581192672252655
Training Epoch: 9 | iteration: 204/262 | Loss: 0.551490306854248
